id,content,rating
15047243,"Vận chuyển thì thua rồi, sản phẩm mỏng và nhỏ nữa. Bên cửa hàng có quấn chống sốc, máy hàng Nhật mới nguyên seal, Bao da rất ok",4
14003203,"Từ hồi mua kindle chăm đọc hẳn. Máy nhẹ và đọc rất thích, mỗi tội bao máy hơi nặng nên mình đang tìm mua bao khác",5
13758844,"máy giao nguyên seal, gọi nhẹ, xài rất thích. cover đi kèm cũng vừa vặn, chất liệu giả da ok. Tuy nhiên mọi người lưu ý đây là bản có quảng cáo nhé",5
9812042,Không đăng nhập được.  máy bị chậm lag lag sao ấy. thao tác khó chịu. shop bảo gửi trực tiếp ra shop để đổi mà đang phân vân không biết có nên thông qua tiki để nhờ hỗ trợ không?,3
12043735,"Giao hàng nhanh, nhưng mua combo chọn bao da màu đỏ máy thành màu hồng phấn luôn, biết thế mua rời, chấp nhận đắt hơn cũng được. Shop nên để option chọn màu máy chứ k bán mập mờ thế nhé",3
13864461,"Ko biết mình có mua nhầm ko 
Máy màn hình bé tí xíu",3
5591577,"Máy new seal 100%, shop gói cực kì cẩn thận.
Mặc dù có chút vấn đề nhưng shop xử lý cực kì tốt và nhiệt tình.
Lần sau mình hoặc bạn mình có nhu cầu thì vẫn sẽ ủng hộ shop ?
Tiếc là chỉ có 5 sao để vote thôi chứ muốn vote 10 sao lận ?",5
8243396,máy bị lỗi nháy đen khi chuyển trang trọng khi đã tắt chế độ refresh (làm tươi) màn hình.  Pin bình thường đọc 1 tiếng hết gần 15% pin dù để chế độ máy bay. Ngày mình đọc 1 tiếng nên ko quan trọng pin cho lắm.,3
14516006,"Máy tốt, đóng gói cẩn thận.",5
12368660,"bước đầu hài lòng vì đóng gói cẩn thận, hàng nguyên seal, ốp lưng đẹp, giao hàng nhanh, chuyên nghiệp. cảm ơn các bạn.",5
15836048,"Bị như vậy 5 tiếng rồi. K hiểu lý do vì sao.
Đã được hỗ trợ và dùng ok",5
9300131,"Bé xinh, cầm đọc không mỏi tay như sách giấy. Có chương trình trả góp nữa. Rất hài lòng về trải nghiệm này",5
11309442,"Đáng đầu tư, đọc thoải mái ở mọi tư thế, môi trường. Máy dễ thao tác. Bao da chắc chắn, nhược điểm làm nặng máy. Giao hàng lâu hơn dự kiến. Hài lòng",5
14786368,"Máy xài tốt, ốp lưng đẹp. Tuy nhiên chức năng wifi kém, hầu như không có tác dụng vì vào web không xem đc gì",5
10717794,"đây là cái thứ 2 mình mua, cái trước dùng được hơn 1 năm thì có hiện tượng mờ màn hình, hi vọng cái này được lâu hơn. ốp lưng đẹp, chắc chắn",5
14826293,"sản phẩm dùng ổn định, pin có thể dùng 2 tuần nếu đọc ít",5
19383014,"Mặt sau không có tem nhà phân phối, nên không rõ hàng chính hãng hay không,đang xài thấy tạm ổn",4
18128297,Ok,5
13940161,Ok,5
18791049,"Máy dùng tốt, ổn định, bán hàng nhiệt tình support, xuất hóa đơn kịp thời, mua cho cty cần hóa đơn gtgt rất ok",5
17257612,"Hàng chính hãng, mẫu mới đẹp. Mua ở đây nhiều lần yên tâm hàng chuẩn. Verrygood!",5
19105633,"Tốt, đẹp",5
18190131,Giao hàng đóng gói cẩn thận. Xuất hoá đơn VAT đúng yêu cầu.,5
19357368,Đóng gói rất ok. Chất lượng chờ thời gian sử dụng mới đánh giá đc. Tạm cho shop 5 *,5
19471315,"Máy đẹp, giao nhanh.",5
18350865,Rất tốt,5
2582366,"Máy dùng rất tốt, Tiki giao hàng rất nhanh và chính xác",5
19154189,Sao kích hoạt dc shop !,4
17450967,Hàng bị lổi sạc pin mọi người cẩn thận shop ko có trách nhiệm,1
16761388,Shop giao hàng nhanh. Phản hồi thông tin nhanh chóng. Điện thoại dùng ổn so với giá tiền,5
19295059,Máy khá yếu ko thể tải đc gì cả,3
15876028,"Dùng điện thoại lag giật , pin xạc 4 tiếng được 20%",1
16512908,"Giao hàng nhanh chóng, sản phẩm còn nguyên tem niêm phong, chất lượng ổn định",5
19533697,Rất tốt,5
13586342,giao hàng nhanh.. shop tư vấn nhiệt tình quá. lần sau ủng hộ shop lần nữa,5
15335406,giao chậm 2 ngày máy gọi zalo dật hình quá mới mua chưa biết thế nào,5
17055567,ok dang sử dụng chất lượng chờ thời gian nữa mới biết được,5
15848252,"giao nhanh, giao đúng sp mình chọn, còn máy sử dụng ok ko thì thời gian sau mới biết đc.",5
18058736,"Hàng tốt, chất lượng",4
17375195,"Máy đã dùng được, xin cảm ơn",5
16665318,"điện thoại dùng tí hết pin , nhanh nóng máy",1
14629015,đã xài đã ưng ý @@                                                   .,5
14991953,"bán hàng lừa đảo, điện thoại mới mà sạc không vào",1
16990099,điện thoại rất ok ạ,5
16967670,Ko nhu mong doi may qua cham,3
15090024,shop rất uy tín. nên mình sẽ típ tục ủng hộ shop,5
15018754,"hiện tại xài ok, ko bt lâu dài thế nào",4
15653736,sp đúng như qc..hàng chất..shop tư vấn nhiệt tình,5
18194486,"Máy đẹp, nhìn chắc chắn",5
16071019,Hàng tốt ok,5
19415562,Mua máy mà ko có củ sạc. Ko có tai nghe. Thật sự thất vọng,2
18440726,"Đặt hàng màu xanh nhưng shop giao màu đen, không hỏi trước ý kiến khách hàng. Không tôn trọng người khác.",1
19513439,Hàng CTY chính hãng.bh 12 tháng nên yên tâm rồi.4G ok nhé shop,5
18827405,Máy đẹp. Chắc chắn. Mua cho mẹ dùng nên thấy cũng ok.shop tư vấn nhiệt tình. Dễ dùng.,5
18324232,Chất lượng quá tốt.máy chính hãng.pin trâu.giá rẻ.máy đẹp,5
19301364,Máy đẹp lắm nha.phím bấm to.loa nghe sướng,5
19527201,Điện thoại không nhận thẻ nhớ,2
19177631,"giao hàng ko đúng màu, ko xuất hoá đơn cho khách",4
19513316,"Hàng như mô tả,loa to rõ,sản phẩm quá ok",5
19040783,"Điện thoại rất đẹp,cầm chắc tay,phím nhạy,âm thanh nghe to và rõ lắm cảm ơn shop.Mình cho shop 5 sao!👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻",5
19056681,"Sản phẩm rất tốt cầm chắc chắn, loa to đúng ý mình mong muốn . Thank sop",5
19331655,"Hàng sang trọng, đúng như hình 👍👍👍",5
19513429,Hàng nguỷen hộp.giá rẻ .dùng tốt,5
15165511,"đặt màu trắng, vẫn giao màu đen, không có bảng hướng dẫn cách lắp sim?",4
12953417,"Ko co sach huong dan , nhung cai dat de hieu lam = tieng anh, xai ok , cai dat dc 12 so goi nhanh, chuong lon",5
14516251,Điện thoại không có giấy hướng dẫn,1
12911221,ko có ăng ten,5
19373770,Điện thoại máy nghe cũng được,4
19182202,"Giao hàng nhanh, đóng gói cẩn thận",5
16300604,"Giao hàng hơi lâu, đủ hàng",5
16096332,"hàng nguyên hộp , sẽ ủng hộ lần 2,",5
15580696,thích,5
19461152,"Tốt, đẹp",5
19467761,"Nhân viên giao hàng nhanh chóng, điện thoại nhỏ nhắn cầm như hợp kem chống nắng vậy.điểm trừ là sạc pin hơi lâu,pin tụt nhanh như tụt quần.không thực sự mượt mà đâu,(máy mới mà)có vẻ hơi lag nhẹ.nhà bán hàng uy tín .",5
19387346,"Chụp đẹp , nhỏ gọn , máy rất đẹp và giá tốt",5
18447872,Hàng chất lương,5
18486092,"Máy rất tốt nhưng lúc mua tôi quên không mua kèm gói bảo vệ màn hình, vậy giờ tôi có thể mua lại gói này riêng không? :(",5
18292422,"SP tốt, giao hàng nhanh, tuy nhiên shop chưa có mục chat, m muốn hỏi kích hoạt bảo hành thế nào shop",5
18572970,"Giao hàng siêu nhanh, điện thoại đẹp đã dán màn hình, hàng chính hãng nguyên seal",5
18693994,Điện thoại của tôi chưa đc kích hoạt bảo hành. nhờ tiki xem giúp,5
18774378,"Z Flip4 rất đẹp, chỉ nhanh hết pin :) 💗",5
18412219,Điện thoại Z Flip 4 nguyên đai nguyên kiện của Samsung.,5
18506604,Mua cai dt không tặng nổi cục xạc pin nữq,3
18615496,Giá khá tốt so với thị trường.,5
18202794,"Máy rát đẹp, được tiki giao rất yên tâm",5
18212752,Gút chóp,5
18502662,Hàng chính hãng.thiết kế hầm hố.khung kim loại chắc chắn. Pin trâu. 4g ok..giao hàng nhanh chóng.. Giá rẻ,5
19233793,điện thoại không đúng như mô tả và hình ảnh quảng cáo... Chán,3
19309460,"Âm thanh to rõ, phím bấm nhạy",5
19513311,"Hàng chính hãng ,nguyên hộp giá có dưới 1tr mà dùng quá ok",5
18719495,"Điện thoại không thể, mở nguồn làm sao bây giờ???mong được sự giúp đỡ của bên công ty, cảm ơn",1
16359858,"Điện thoại dùng ổn, phù hợp giá tiền, thích hợp dùng chỉ để sử dụng 1 vài tính năng như nghe gọi, xem youtube, zalo.",5
16236877,"máy qúa tệ, nút âm lượng điều chỉnh nặng nề, gọi điện người nghe âm thanh bị rè.. rè... lở mua rồi thôi đễ xài tạm",1
15420301,"giao hàng rất nhanh, đúng màu, đúng mẫu, giá rất hợp lý.",5
17998119,Với giá tiền như vậy sản phẩm đáng giá,5
18117847,chụp ảnh ko nhìn thấy gì.,4
17016437,giá hợp lý,5
15546467,"giao hàng chu đáo, chất lượng phù hợp với giá rẻ",5
15676604,"xài tạm đc, k đến nổi nào",3
15478005,Xài tam tiền nào của đó thôi,3
16391541,đẹp,4
15968099,tốt,5
19493241,"kindle thì system luôn xịn, không nhưng. mua bản kid tưởng claim đc gói kid+ mà hoá ra chỉ có 1 số nước đc claim thôi nhưng cái chính là kindle đã cho người dùng đọc file epub và cái quan trọng hơn là đã được tự thêm font chữ rồi trời ơi sau bao năm dùng thử qua nhiều dòng máy đọc sách quay về kindle vẫn là chân ái. shop giao hàng hoả tốc 1 tiếng rưỡi là có. đóng gói kỹ. shipper thân thiện. đơn này sáu sao 🥹",5
16711065,"Ngoài mô tả thời tiết, ""cool"" còn có nghĩa là rất tốt, rất ngầu, sành điệu. Ví dụ, bạn có thể mô tả một bộ quần áo hay một buổi trình diễn của nhạc sĩ mà bạn yêu mến là ""cool"".

Nó cũng được dùng để bày tỏ sự chấp nhận khi ai đó đưa ra đề xuất. Chẳng hạn, nếu ai đó đề nghị gặp nhau để đi xem phim, bạn có thể",5
13956384,"Sản phẩm nguyên seal, bên trong hoàn hảo. Mình chỉ xin góp ý shop là nên gói hàng chắc chắn hơn. Máy đọc sách thuộc loại mỏng manh mà shop gói trong hộp quá to, không có đệm mà lại chỉ cho thêm 1 lớp bọc bong bóng. Bên vận chuyển giao cái hộp tới nhìn muốn khóc luôn á.",5
16723319,"MĐS thứ 2 mua ở Tiki, lần này đóng gói có vẻ cẩn thận hơn, quấn chống sốc đầy đủ.
Máy dùng ổn, chưa phát hiện lỗi nào. Cầm nắm thì không bằng OS2 nhưng được 1 cái là có đèn vàng và pin cũng trâu hơn",5
18868096,"dùng tốt, nhà bán hàng tư vấn nhiệt tình",5
19374925,Sản phẩm đóng gói cẩn thận. Tặng kèm ốp rất okela. Unbox xong cover lại luôn,5
16340538,"Máy hàng chính hãng 100%, đi kèm phiếu bảo hành, HDSD đầy đủ chi tiết.
Đóng gói ổn.
Mua đúng lúc sale nên chỉ còn 3tr6, rẻ hơn so với mặt bằng chung. Đáng mua",5
19100636,"Máy siêu đẹp, êm, nhẹ tênh, lướt mượt",5
19386812,"Không có ngôn ngữ tiếng việt
Hàng ổn",4
18558681,"Máy dùng rất thoải mái, ánh sáng tốt",5
16481269,Máy hoạt động tốt. Tuy hơi giựt nhưng do chưa quen mắt. Sau khi sử dụng thêm một thời gian mới có thể đánh giá thêm.,5
17396529,"Máy mới, giao từ HN vào SG rất nhanh, được shop tặng thêm bao da và sling grip điện thoại, cảm ơn shop.",5
18215451,Máy dùng ok ☺️☺️☺️☺️☺️☺️,5
18446576,"Giao hàng nhanh, hàng nguyên seal, trải nghiệm máy rất tốt. Cám ơn shop.",5
18706507,"Chạy mượt, nhỏ, gọn, ánh sáng dịu k mỏi mắt. Ưng lun!",5
18755221,"tốt, mê luôn",5
18500921,"Rõ nét, đủ dùng, dễ tập trung đọc nên hiệu quả tốt",5
18292953,Máy dùng oke. Cover hơi xấu,5
18638405,"Máy rẻ, phù hợp mua cho bé học và chơi. Lên google search cách cài CH play là tải được mọi app của android. Loại máy này có nơi bán ốp cho bé xài, ốp vào là bao bền. Nói chung ko có gì để chê với tầm giá này.",5
18741756,"Mấy kg sử dụng được, kg bao giờ mua đồ điện tử nữa",1
17288792,Máy pin dùng tương đối lâu. Dùng cài app cho bé học rất tiện,5
18178798,"Máy ổn, sau khi cài CH play thì có thể tải tất cả các app của Androi",5
18082431,K sử dụng hđh androi hoặc ios nên thiếu một số ứng dụng cần,3
18178818,"Máy ổn, dùng rất tốt so với tầm giá",5
19348751,Đc,4
19407040,camera chụp hình đẹp máy hoàn thiện tốt,5
19296853,"Điện thoại sử dụng chưa đủ 1 tháng đã bị lỗi sập nguồn nhưng vẫn chưa nhận dc hỗ trợ. Shop báo chỉ bán, không sửa chữa",1
19256194,"Máy sử dụng tốt. Shop giao hàng nhanh, làm việc rõ ràng, thanks",5
19358454,sp tốt,5
18854525,"sản phẩm tốt. dễ sử dụng. 
Cửa hàng có nhiều sách có sẵn để mua
gọn nhẹ và tốt hơn kindle 5.",5
18324967,"Đã dùng 1 thời gian, phù hợp với nhu cầu, ko có gì để chê cả. Giá thấy ổn xúc sài thôi. Tiki ""bảo kê"" có lỗi gì đỗi trả cũng đơn giản.",5
19143959,"Máy hoàn thiện tốt, phần mềm tốt, nhưng màn hơi mờ. Nói chung là ok rất đáng tiền.",5
19053723,"Shop giao hàng nhanh, giá tốt hơn ở các shop, hy vọng dùng bền. Cảm ơn Tiki",5
18620548,Sản phẩm tốt nhưng Tiki bán hàng rất tệ. Không có năng lực quản lý người bán hàng.,1
19151693,Máy dễ hư màn. Ngoài ra mọi cái khác đều ok.,5
18882102,"Ngon lắm, đag tiếp tục vọc vẹo, làm chonuowts khe",5
19529141,Rất ok,5
17743470,"PIN CỰC KÌ NHANH HẾT. Điện thoại này mình mua cho người thân, hầu như chỉ để không, thi thoảng con cái gọi về;  mà mới dùng , sạc đầy cũng cũng chỉ được qua đêm là chỉ còn 1 vạch pin. Ngày nào cũng phải cắm sạc. Mình rất thất vọng về sản phẩm này vì mua máy đen trắng vốn chỉ để được pin lâu mà thành ra thế này. Giá máy cũng ko hề rẻ.",1
16492324,"Sản phẩm tốt dùng đơn giản, tuy nhiên bên vận chuyển làm ăn rất vớ vẩn, chưa liên lạc giao hàng mà dám ghi là khách hẹn.",5
18207053,"Sản phẩm điện thoại Nokia 215 4G này, không như mong muốn. Mua cho người lớn tuổi sử dụng, mà màn hình không chỉnh cỡ chữ lớn nhỏ được, mở khoá màn hình không được. Mặc dù mình từng dùng qua thương hiệu Nokia. Thật sự thất vọng.",1
12754396,"Giao hàng lâu, máy đẹp, nguyên seal
Hỗ trợ thẻ nhớ, đổi hình nền, nhạc chuông
Chữ nhỏ, không chỉnh to được, tiếng Việt còn bị lỗi
Game thì có mỗi trò con rắn chơi được, mấy app khác muốn dùng phải mua, nhớ để ý coi chừng mất tiền oan
Lúc mới dùng, máy sẽ tự động bật 4G, Bluetooth các thứ. Ai dùng thì nhớ tắt đi mới đỡ hao pin.",5
17871966,Đẹp. Pin xài rất trâu nha mấy đồng chí. Chỉ có cái màn hình báo số gọi đến cái tên hơi nhỏ so với số ko chỉnh được. Chờ bản cập nhật sau này nha,5
18698146,"tiền nào của đấy... nói chung là êm về mọi mặt, còn về độ bền thì thời gian kiểm chứng",5
18415160,Màu sắc đẹp- giao hàng nhanh,5
15795128,"Sản phẩm tốt, giao hàng nhanh, dễ thương, nên mua làm máy phụ.",5
11401015,"Máy nguyên seal, giá tốt, giao hàng nhanh. Còn về sản phẩm thì có các nhược điểm như sau
1.Dùng nhanh hết pin
2. Không điều chỉnh cở chữ được cho người lớn tuổi dùng
3. Tìm kiếm danh bạ khó khăn cho người không thành thạo",4
18185932,"Điện thoại khá tệ. Giờ loại máy này chỉ mua cho người già thôi mà hệ điều hành khó dùng, kích thước chữ thì bé, không thể chỉnh đc. Cho mấy app facebook skype vào máy để làm j ko biết",1
8972017,"Sóng 4g mạnh, nghe gọi rõ ràng, pin tốt. Có 2 điểm thấy chưa được:
- Thỉnh thoảng tự nhiên bị khởi động lại không rõ lý do
- Không cập nhật phần mềm được, toàn bị màn hình xanh chết chóc :)))",4
13265486,"Sản phẩm chính hãng. Đóng gói cẩn thận. Nghe gọi to, rõ. Rất hài lòng với sản phẩm. Shop phục vụ chuyên nghiệp.",5
17866782,PIN DTHOAI CÙI MA XAI TRONG VONG 1 NGAY HẾT PIN. ALO TONG DAI BH THI THU HOI DTHOAI GIU GAN 1 THANG TROI. ROI TRA LAI Y NHU CU. KO HE DOI DUM CUC PIN KHAC. TRONG KHI ALO NOI LA 1 DOI 1. TRAI NGHIEM CUC TE TRONG CUOC DOI MINH.,1
13602737,sản phẩm rất OK đóng gói rất cẩn thận giao hàng rất nhanh cho 5*,5
17370815,"Hàng chính hãng. Phím bấm và các chức năng cơ bản ok. Hệ điều hành hơi khác đôi chút so với các máy nokia cơ bản trước kia, các bác lớn tuổi phải làm quen lại với một số thao tác.",5
6202695,"Giao hàng nhanh, đóng gói cẩn thận, đầy đủ phụ kiện. Chất lượng sản phẩm hoàn thiện tốt nhưng phần mềm KAIos này phải nói quá chán. Máy cài nhiều trò chơi không thể xoá, chỉ cho chơi vài lần rồi bắt mua. Lớ ngớ là mất mấy cả khối tiền vì đám trò chơi cài sẵn không ra gì. Phần cài đặt có rất ít sự thay đổi. Không được như phần mềm của Nokia cũ ngày xưa.",3
14343991,"sản phẩm cầm rất vừa tay. nghe, gọi rõ. không biết dùng lâu thì ntn nhưng hiện tại mình rất thích. cảm ơn shop",5
11905704,"Máy nhẹ, sóng khoẻ, pin khá trâu, dễ đồng bộ danh bạ nhưng bàn phím tiếng việt không OK cho lắm, không có tính năng sao chép văn bản, ko thể kết nối máy tính qua cáp sạc!",5
11549857,"Bàn phím nhạy, trọng lượng nhẹ, ký tự hiện trên màn hình rất nhỏ, giao diện tương đối không thân thiện, chất lượng ổn trong tầm giá, chỉ hơi khó thao tác",4
19085095,"Font chữ và chữ số quá nhỏ, người già đọc không được. Nút giữa thường xuyên bấm không ăn",2
16660424,"mua về cho Bà dùng không hổ là Nokia nhìn rất chắc chắn, phím bấm cực êm rất hài lòng",5
17972172,"chất lượng oke, chỉ là mua về cho người lớn tuổi dùng thì hơi khó dùng xíu vì không phải hệ điều hành cũ của nokia",5
18079384,Nguyên bộ xài rất ổn nha AE! Ai ko dùng 4G thì tắt đi để pin dùng cả tuần nhe!,5
16560186,"Màn hình 2.4” hiển thị rõ, đt nhẹ, vừa tay, vỏ nhựa, phím bấm êm.",5
5631244,Mua về cấm vào cứ để 5 phút là kêu hoài không tắt. Gọi Tiki kêu Bảo hành gửi bảo hành rồi đem về lại kêu như trước không có gì thay đổi. Giờ lại gửi bảo hành lại nhưng chắc là cũng không có gì thay đổi. sản phẩm quá tệ,1
2840074,"Đúng là hàng chính hãng. Nhìn đẹp, sắc nét, chuông vang, phím nhạy..Nói chung rất ok, nhưng độ bền mới sài chưa biết? Tiki giao hàng nhanh hơn dự kiến, đóng gói kỹ lưỡng đạt điểm 10",5
7518280,"sản phẩm đúng cam kết, không có gì để phàn nàn",5
7595130,Hài lòng,5
5639300,"Nghe tốt, chuông đổ lớn",5
3400118,Chất lượng phù hợp với giá tiền!,4
5587680,Sản phẩm đẹp,5
2639812,"Dùng ok nha ace, thay vì ra tiệm mua, ở nhà order là có",4
2188341,"sản phẩm dùng tốt, âm thanh nghe to rõ ràng, giá hợp lý.",5
2059550,"nghe gọi rõ ràng, có thêm màn hình hiển thị nữa thì ngon",5
18281540,Giá thì cao hơn so với những shop khác . Máy thì lổi nhưng ko liên hệ shop được . Ko có bảo hành đổi trả . Thất vọng về app tiki,1
19513422,Hàng chính hãng masstel.nguyên hoạ loa to rõ.chất lượng,5
18370035,Lừa bịp chạy có 1 lần rồi hư,5
17681068,"Hàng chính hãng, nghe gọi rất tốt nhé!
Tiếc là mẫu mã cũ của nokia hồi xưa có chỗ để móc dây đeo vào mà bản này bỏ qua mất rồi!
Nói chung là chất lượng khá ok! Tiki giao rất nhanh!",5
18549991,"Đt màu đẹp trông chắc chắn, giao siêu nhanh trong vòng 2h. Có cả 2 sim sóng, tuyệt vời nha. Pin sạc nhanh sẽ xem pin giữ đc trong bn lâu",5
19475026,sản phẩm như sản phẩm nhái pin chập chờn không ổn định. phần mềm máy hoạt động không ổn định,1
18135032,"Sản phẩm dùng tốt, pin lâu, về sau thì chưa biết",5
18868093,"Nói chung mua cho mẹ nên mình cũng chọn nokia cho bền. Cơ mà màn hình chữ hơi nhỏ, màn hình font chữ trắng sáng quá khó chọn hình nền",5
18940731,Hàng chất lượng tốt,5
17570772,"Hàng giao nhanh, đóng gói chắc chắn, máy màu vàng rất đẹp!",5
17856078,"Sp tốt, pin lâu. Nhưng k biết nhập quay số nhanh và tắt tiếng nói của đt thế nào? Bác nào biết giúp e với ạ.",5
17719309,"Máy đẹp, chính hãng! Màu vàng rất đẹp các bạn nhé! Vote màu vàng !",5
17292446,..máy đẹp chất lượng OK giáo hàng siêu nhanh...năm sao nhà...,5
18762647,"Máy đẹp, nghe gọi rõ. Thời lượng pin chờ 4-5 ngày.",5
18428645,Bền đẹp giá hợp lý,5
18573490,"Màu vàng đẹp lắm nha, điện thoại tốt cho nghe gọi",5
18768961,ĐIỆN THOẠI TỐT VÀ GIAO HÀNG CỰC NHANH,5
18631638,Hàng nguyên tem giao nhanh..đóng gói cẩn thận.,5
19020855,Tốt,5
17647826,"Màu sắc đẹp như hình, hàng chính hãng, nên mua.",5
18992754,Good!,5
18929554,Tôt,4
12545759,"Máy nguyên seal, mới hoàn toàn và mình dùng được 1 ngày thì thấy pin siêu trâu, xịn hơn chiếc Kindle basic trước đây mình dùng nhiều.

Về shop thì mình chấm 5 sao cho dịch vụ. Mình mua máy màu Blue, nhưng khi nhận được máy thì lại là màu Sage (giống xanh xám). Lúc đầu quả thực mình không vui cho lắm, nhưng khi nhắn tin trên Tiki cho shop thì nhận được phản hồi rất nhanh. Mình gọi cho bên số kỹ thuật của shop thì được các bạn giải thích rõ ràng là màu Blue hết rồi, nhưng có thể bạn đóng hàng là nhân viên mới nên ko biết liên hệ mình để nói đổi màu. Sau đó biết mình ko hài lòng, shop gửi mình lại 100k đền bù. Sau đó còn nhắc nhở mình phải update firmware cho Kindle nữa.

Chăm sóc khách hàng tốt như vậy, mình nhất định sẽ quay lại lần nữa.",5
11817053,"1. Về máy và giao hàng: tuyệt vời
2. Về quà tặng bao da đi kèm: Tệ. Hàng tặng kèm ko dùng được, bao da quá to so với máy
3. Về chăm sóc khách hàng: Không ổn. Gọi đt cho Tiki, được trả lời ""trường hợp về sản phẩm quà tặng, tiki không hỗ trợ, mong thông cảm,""
Thật sự thì có shop khác bán máy giá tốt hơn, nhưng thấy TIKI TRADING có khuyến mãi tặng kèm bao da nên chọn TIKI TRADING, và kết quả là nhận về cái không sử dụng được, lại còn ko được hỗ trợ đổi trả. Thất vọng.",3
11295421,"Gói hàng cẩn thận, thấy có người đánh giá ko tốt mà giá cx rẻ hơn chỗ khác nên mình hơi rén, nhưng sự thực là hàng rất tốt, chuẩn, hàng mới, giấy bảo hành đầy đủ của cả amazon, đến lúc tôi đăng review này thì nó chạy hoàn toàn ổn. Nhược điểm đúng như mô tả bên amazon, ưu điểm cx thế. Mong techmore luôn giữ được sự uy tín này. Mình đã dạo qua đủ các loại shop kindle rồi, ở đây là ổn nhất nhé m.n.",5
11952506,"Mình đặt hàng là máy đọc sách kindle paperwhite gen 10 nhưng hàng được giao là máy tính bảng fire7 có dán tem máy đọc sách kindle, shop vui lòng kiểm tra lại đơn hàng giúp mình, mình có nhắn tin vào box chat thông tin cụ thể rồi nhé",1
12793347,Tiki giao hàng siêu nhanh. Mình loay hoay một lúc để thiết lập tài khoản amazon cũng như tìm đọc các hướng dẫn để tải sách và nguồn ebook trên mạng. Cuối cùng cũng chuyển được sách vào trong kindle :D,5
11418504,"1. Mình mua để đọc cho
- đỡ mỏi mắt
- đỡ mất tập trung so với đọc trên điện thoại (cầm điện thoại tí lại mở Facebook, TikTok, chat chit)
- đi đâu mang đi cho nhẹ (sách giấy dù đọc sách giấy thích hơn nhưng mang đi lại ko tiện)

2. Mới dùng được vài tiếng, cầm thấy nhẹ, thoải mái.

3. Giao hàng ok. Mỗi tội là mua đợt này ko có khuyến mãi gì. :)",5
13278834,"Sau sự cố máy bị Amazon báo là bị mất hoặc bị trộm, thì Tiki có hỏi qua ý kiến là thu hồi hoàn tiền hay đổi máy khác. Mình yêu cầu hoàn tiền. Máy được tạo lệnh thu hồi từ 22.11 nhưng đến nay là 28.11 máy vẫn chưa được thu hồi, mình vẫn giữ máy. Khi gọi tổng đài Tiki thì quá nhiều lí do. Cái điều mình muốn là thu hồi máy, thực hiện thủ tục liên quan và hoàn tiền. Chứ không phải tạo lệnh thu hồi rồi để đó. Không hối thúc. Hãy làm việc theo trách nhiệm giúp mình và đứng ở vị trí khách hàng để xử lý nhanh giúp. Gần 3 triệu chứ có phải 300 000 đâu.",1
9856636,"Đặt máy buổi sáng và tiki đã giao máy buổi chiều, rất nhanh.

Tuy nhiên, máy khá chậm, máy bị lag liên tục, đơ như cây cơ

Chế độ ánh sáng quá tối, phải chỉnh full sáng thì mới nhìn rõ.

Quan trọng  nữa, là máy mới nhưng tại sao mặt sau máy đã có những chỗ nhẵn bóng dấu vân tay, giống nhưng máy đã xài rồi và xài rất lâu.

Mua rất nhiều sp từ tiki, nhưng lần này thật sự thất vọng!

Tôi rất cần lời đáp!",3
3760323,"- Mình chọn akishop nhưng tiki ship sản phẩm lỗi, liên hệ trực tiếp shop và được đổi sản phẩm mới sau 1 tuần. Khuyên chân thành mọi người nên liên hệ trực tiếp Akishop để mua hàng, đừng đặt qua Tiki.
Cho những ai cần:
- akishop.com.vn
- 0974888717
Kindle paperwhite gen 10th (black 8GB), giá 2730000VND",5
3598313,"Ship hơi lâu. Rất thất vọng dịch vụ giao hàng của tiki. Dù có dán nhãn hàng dễ vỡ nhưng hộp bên trong chỉ lót một miếng giấy dầu nhàu nhĩ. 
Về máy thì mình rất ưng ý. Mình mua của Detico 2tr4, 8gb ppw gen4 2019. Suy nghĩ lâu rồi, đợt này thấy giảm giá 30% thì quyết định mua luôn. Máy có đèn nền nên đọc sách buổi tối trước khi ngủ rất thích, ko mỏi mắt như xem trên điên thoại. Máy nhẹ cầm ko bị mỏi và đặc biệt ai bị mồ hôi tay như mình khi đọc lâu sẽ ko bị nhăn trang giấy như đọc sách. Máy xem đc truyện tranh rất rõ nét luôn. Pin sử dụng lâu, đọc 2 ngày liên tục chỉ tốn vài %",5
12511474,"Giao hàng 2h nên rất nhanh chóng đã nhận được máy. Mọi chức năng đều tốt, kết nối tài khoản không lỗi, mua được sách trên amazon, bỏ các file sách hay file từ điển đều ok. Màu xanh quá xinh luôn. Pin thì đang thử nghiệm nhưng chắc mình xài đèn nền mức cao (19) nên hao pin hơn, khoảng 400 trang là hết pin luôn. Tiki ko cho đánh giá video chứ mình có quay unboxing. Tiếc quá.",5
